Similar to ImplicitAttn3_Block but slower.

num_parallel=2

----------------------------------------------------------------------------------------------------
Training for epoch 1/25 started
----------------------------------------------------------------------------------------------------
Train completion:0.13%, time:1 m:55 s, avg loss: 12.41, avg acc:0.0000%, last loss: 12.42
Train completion:2.64%, time:38 m:45 s, avg loss: 12.31, avg acc:0.0000%, last loss: 12.33
Train completion:2.77%, time:40 m:42 s, avg loss: 12.30, avg acc:0.0000%, last loss: 12.26
Train completion:2.90%, time:42 m:38 s, avg loss: 12.30, avg acc:0.0000%, last loss: 12.14
Train completion:3.04%, time:44 m:34 s, avg loss: 12.29, avg acc:0.0000%, last loss: 12.14
Train completion:3.17%, time:46 m:32 s, avg loss: 12.28, avg acc:0.0000%, last loss: 12.19
Train completion:3.30%, time:48 m:28 s, avg loss: 12.27, avg acc:0.0000%, last loss: 12.31
Train completion:3.43%, time:50 m:23 s, avg loss: 12.27, avg acc:0.0000%, last loss: 12.01
Train completion:3.56%, time:52 m:13 s, avg loss: 12.26, avg acc:0.0000%, last loss: 12.10
Train completion:3.70%, time:54 m:13 s, avg loss: 12.25, avg acc:0.0000%, last loss: 11.84
Train completion:3.83%, time:56 m:13 s, avg loss: 12.24, avg acc:0.0000%, last loss: 11.94
Train completion:3.96%, time:58 m:13 s, avg loss: 12.24, avg acc:0.0000%, last loss: 12.02
Train completion:4.09%, time:60 m:10 s, avg loss: 12.23, avg acc:0.0000%, last loss: 12.00
Train completion:4.22%, time:62 m:8 s, avg loss: 12.23, avg acc:0.0000%, last loss: 11.84
Train completion:4.36%, time:64 m:6 s, avg loss: 12.23, avg acc:0.0000%, last loss: 12.33
Train completion:4.49%, time:65 m:58 s, avg loss: 12.22, avg acc:0.0000%, last loss: 11.90
Train completion:4.62%, time:67 m:52 s, avg loss: 12.21, avg acc:0.0000%, last loss: 11.95
Train completion:4.75%, time:69 m:51 s, avg loss: 12.21, avg acc:0.0000%, last loss: 12.08
Train completion:4.88%, time:71 m:59 s, avg loss: 12.20, avg acc:0.0000%, last loss: 12.06
Train completion:5.02%, time:74 m:6 s, avg loss: 12.19, avg acc:0.0000%, last loss: 11.71
Train completion:5.15%, time:76 m:14 s, avg loss: 12.19, avg acc:0.0000%, last loss: 11.78
Train completion:5.28%, time:78 m:16 s, avg loss: 12.18, avg acc:0.0000%, last loss: 11.90
Train completion:5.41%, time:80 m:14 s, avg loss: 12.18, avg acc:0.0000%, last loss: 11.76
Train completion:5.54%, time:82 m:10 s, avg loss: 12.17, avg acc:0.0000%, last loss: 11.72
Train completion:5.68%, time:84 m:11 s, avg loss: 12.16, avg acc:0.0000%, last loss: 12.11
Train completion:5.81%, time:86 m:11 s, avg loss: 12.16, avg acc:0.0000%, last loss: 12.31
Train completion:5.94%, time:88 m:10 s, avg loss: 12.15, avg acc:0.0000%, last loss: 11.88
Train completion:6.07%, time:90 m:7 s, avg loss: 12.14, avg acc:0.0000%, last loss: 11.87
Train completion:6.20%, time:92 m:6 s, avg loss: 12.13, avg acc:0.0000%, last loss: 11.84
Train completion:6.34%, time:94 m:3 s, avg loss: 12.13, avg acc:0.0000%, last loss: 11.92
Train completion:6.47%, time:96 m:1 s, avg loss: 12.12, avg acc:0.0000%, last loss: 11.74
Train completion:6.60%, time:98 m:0 s, avg loss: 12.11, avg acc:0.0000%, last loss: 11.81
Train completion:6.73%, time:100 m:1 s, avg loss: 12.11, avg acc:0.0000%, last loss: 11.32
Train completion:6.86%, time:102 m:1 s, avg loss: 12.10, avg acc:0.0000%, last loss: 11.51
Train completion:7.00%, time:104 m:0 s, avg loss: 12.09, avg acc:0.0000%, last loss: 11.59
Train completion:7.13%, time:105 m:57 s, avg loss: 12.08, avg acc:0.0000%, last loss: 11.19
Train completion:7.26%, time:107 m:51 s, avg loss: 12.07, avg acc:0.0000%, last loss: 11.81
Train completion:7.39%, time:109 m:50 s, avg loss: 12.07, avg acc:0.0000%, last loss: 11.78
Train completion:7.52%, time:111 m:49 s, avg loss: 12.06, avg acc:0.0000%, last loss: 11.85
Train completion:7.66%, time:113 m:50 s, avg loss: 12.06, avg acc:0.0000%, last loss: 12.05
Train completion:7.79%, time:115 m:52 s, avg loss: 12.05, avg acc:0.0000%, last loss: 11.79
Train completion:7.92%, time:117 m:56 s, avg loss: 12.04, avg acc:0.0000%, last loss: 11.52
Train completion:8.05%, time:119 m:55 s, avg loss: 12.04, avg acc:0.0000%, last loss: 11.69
Train completion:8.18%, time:121 m:55 s, avg loss: 12.03, avg acc:0.0000%, last loss: 11.79
Train completion:8.32%, time:123 m:58 s, avg loss: 12.03, avg acc:0.0000%, last loss: 11.52
Train completion:8.45%, time:126 m:1 s, avg loss: 12.02, avg acc:0.0000%, last loss: 11.50
Train completion:8.58%, time:128 m:3 s, avg loss: 12.02, avg acc:0.0000%, last loss: 11.39
Train completion:8.71%, time:130 m:5 s, avg loss: 12.01, avg acc:0.0000%, last loss: 11.58
Train completion:8.84%, time:132 m:10 s, avg loss: 12.00, avg acc:0.0000%, last loss: 11.78
Train completion:8.98%, time:134 m:13 s, avg loss: 12.00, avg acc:0.0000%, last loss: 11.65
Train completion:9.11%, time:136 m:8 s, avg loss: 11.99, avg acc:0.0000%, last loss: 11.82
Train completion:9.24%, time:138 m:7 s, avg loss: 11.98, avg acc:0.0000%, last loss: 11.64
Train completion:9.37%, time:140 m:1 s, avg loss: 11.98, avg acc:0.0000%, last loss: 11.51
Train completion:9.50%, time:141 m:57 s, avg loss: 11.97, avg acc:0.0000%, last loss: 11.93
Train completion:9.64%, time:143 m:51 s, avg loss: 11.97, avg acc:0.0000%, last loss: 11.47
Train completion:9.77%, time:145 m:48 s, avg loss: 11.96, avg acc:0.0000%, last loss: 11.30
Train completion:9.90%, time:147 m:45 s, avg loss: 11.95, avg acc:0.0000%, last loss: 11.33
Train completion:10.03%, time:149 m:41 s, avg loss: 11.95, avg acc:0.0000%, last loss: 11.64
Train completion:10.16%, time:151 m:37 s, avg loss: 11.94, avg acc:0.0000%, last loss: 12.08
Train completion:10.30%, time:153 m:32 s, avg loss: 11.94, avg acc:0.0000%, last loss: 11.90
Train completion:10.43%, time:155 m:27 s, avg loss: 11.93, avg acc:0.0000%, last loss: 11.49
Train completion:10.56%, time:157 m:27 s, avg loss: 11.93, avg acc:0.0000%, last loss: 12.17
Train completion:10.69%, time:159 m:25 s, avg loss: 11.92, avg acc:0.0000%, last loss: 11.45
Train completion:10.82%, time:161 m:22 s, avg loss: 11.91, avg acc:0.0000%, last loss: 11.48
Train completion:10.96%, time:163 m:22 s, avg loss: 11.91, avg acc:0.0000%, last loss: 11.54
Train completion:11.09%, time:165 m:21 s, avg loss: 11.90, avg acc:0.0000%, last loss: 11.40
Train completion:11.22%, time:167 m:17 s, avg loss: 11.90, avg acc:0.0000%, last loss: 11.80
Train completion:11.35%, time:169 m:14 s, avg loss: 11.89, avg acc:0.0000%, last loss: 11.45
Train completion:11.48%, time:171 m:10 s, avg loss: 11.89, avg acc:0.0000%, last loss: 11.41
Train completion:11.62%, time:173 m:10 s, avg loss: 11.88, avg acc:0.0000%, last loss: 11.06
Train completion:11.75%, time:175 m:5 s, avg loss: 11.88, avg acc:0.0000%, last loss: 11.48
Train completion:11.88%, time:177 m:5 s, avg loss: 11.87, avg acc:0.0000%, last loss: 11.53
Train completion:12.01%, time:179 m:2 s, avg loss: 11.87, avg acc:0.0000%, last loss: 11.45
Train completion:12.14%, time:180 m:59 s, avg loss: 11.86, avg acc:0.0000%, last loss: 11.02
Train completion:12.28%, time:182 m:54 s, avg loss: 11.86, avg acc:0.0000%, last loss: 10.94
Train completion:12.41%, time:184 m:51 s, avg loss: 11.85, avg acc:0.0000%, last loss: 11.45
Train completion:12.54%, time:186 m:50 s, avg loss: 11.84, avg acc:0.0000%, last loss: 11.75
Train completion:12.67%, time:188 m:46 s, avg loss: 11.84, avg acc:0.0000%, last loss: 11.21
Train completion:12.80%, time:190 m:42 s, avg loss: 11.83, avg acc:0.0000%, last loss: 11.30
Train completion:12.94%, time:192 m:39 s, avg loss: 11.83, avg acc:0.0000%, last loss: 11.33
Train completion:13.07%, time:194 m:32 s, avg loss: 11.82, avg acc:0.0000%, last loss: 10.82
Train completion:13.20%, time:196 m:29 s, avg loss: 11.81, avg acc:0.0000%, last loss: 11.47
Train completion:13.33%, time:198 m:26 s, avg loss: 11.81, avg acc:0.0000%, last loss: 11.48
Train completion:13.46%, time:200 m:21 s, avg loss: 11.80, avg acc:0.0000%, last loss: 11.32
Train completion:13.60%, time:202 m:20 s, avg loss: 11.80, avg acc:0.0000%, last loss: 10.90
Train completion:13.73%, time:204 m:18 s, avg loss: 11.79, avg acc:0.0000%, last loss: 11.60
Train completion:13.86%, time:206 m:17 s, avg loss: 11.79, avg acc:0.0000%, last loss: 11.07
Train completion:13.99%, time:208 m:16 s, avg loss: 11.78, avg acc:0.0000%, last loss: 11.34
Train completion:14.12%, time:210 m:10 s, avg loss: 11.78, avg acc:0.0000%, last loss: 11.02
Train completion:14.26%, time:212 m:4 s, avg loss: 11.77, avg acc:0.0000%, last loss: 11.34
Train completion:14.39%, time:214 m:0 s, avg loss: 11.77, avg acc:0.0000%, last loss: 10.97
Train completion:14.52%, time:215 m:54 s, avg loss: 11.76, avg acc:0.0000%, last loss: 11.12
Train completion:14.65%, time:217 m:49 s, avg loss: 11.76, avg acc:0.0000%, last loss: 11.25
Train completion:14.78%, time:219 m:44 s, avg loss: 11.75, avg acc:0.0000%, last loss: 10.70
Train completion:14.92%, time:221 m:36 s, avg loss: 11.75, avg acc:0.0000%, last loss: 10.90
Train completion:15.05%, time:223 m:31 s, avg loss: 11.74, avg acc:0.0000%, last loss: 11.18
Train completion:15.18%, time:225 m:25 s, avg loss: 11.74, avg acc:0.0000%, last loss: 11.26
Train completion:15.31%, time:227 m:20 s, avg loss: 11.73, avg acc:0.0000%, last loss: 11.35
Train completion:15.44%, time:229 m:12 s, avg loss: 11.72, avg acc:0.0000%, last loss: 11.08
Train completion:15.58%, time:231 m:3 s, avg loss: 11.72, avg acc:0.0000%, last loss: 11.02
Train completion:15.71%, time:232 m:52 s, avg loss: 11.71, avg acc:0.0000%, last loss: 10.88
Train completion:15.84%, time:234 m:34 s, avg loss: 11.71, avg acc:0.0000%, last loss: 11.19
Train completion:15.97%, time:236 m:16 s, avg loss: 11.70, avg acc:0.0000%, last loss: 11.31
Train completion:16.10%, time:238 m:0 s, avg loss: 11.70, avg acc:0.0000%, last loss: 10.95
Train completion:16.24%, time:239 m:49 s, avg loss: 11.70, avg acc:0.0000%, last loss: 11.51
Train completion:16.37%, time:241 m:39 s, avg loss: 11.69, avg acc:0.0000%, last loss: 10.94
Train completion:16.50%, time:243 m:28 s, avg loss: 11.69, avg acc:0.0000%, last loss: 11.32
Train completion:16.63%, time:245 m:8 s, avg loss: 11.68, avg acc:0.0000%, last loss: 11.60
Train completion:16.76%, time:246 m:54 s, avg loss: 11.68, avg acc:0.0000%, last loss: 11.28
Train completion:16.90%, time:248 m:32 s, avg loss: 11.67, avg acc:0.0000%, last loss: 10.79
Train completion:17.03%, time:250 m:19 s, avg loss: 11.67, avg acc:0.0000%, last loss: 11.12
Train completion:17.16%, time:252 m:1 s, avg loss: 11.66, avg acc:0.0000%, last loss: 11.09
Train completion:17.29%, time:253 m:49 s, avg loss: 11.66, avg acc:0.0000%, last loss: 11.52
Train completion:17.42%, time:255 m:38 s, avg loss: 11.65, avg acc:0.0000%, last loss: 10.96
Train completion:17.56%, time:257 m:26 s, avg loss: 11.65, avg acc:0.0000%, last loss: 10.55
Train completion:17.69%, time:259 m:13 s, avg loss: 11.64, avg acc:0.0000%, last loss: 10.70
Train completion:17.82%, time:261 m:0 s, avg loss: 11.64, avg acc:0.0000%, last loss: 11.40
Train completion:17.95%, time:262 m:38 s, avg loss: 11.63, avg acc:0.0000%, last loss: 11.06
Train completion:18.08%, time:264 m:16 s, avg loss: 11.63, avg acc:0.0000%, last loss: 10.69
Train completion:18.22%, time:266 m:2 s, avg loss: 11.62, avg acc:0.0000%, last loss: 10.88
Train completion:18.35%, time:267 m:43 s, avg loss: 11.62, avg acc:0.0000%, last loss: 10.65
Train completion:18.48%, time:269 m:26 s, avg loss: 11.62, avg acc:0.0000%, last loss: 10.92
Train completion:18.61%, time:271 m:10 s, avg loss: 11.61, avg acc:0.0000%, last loss: 10.88
Train completion:18.74%, time:272 m:54 s, avg loss: 11.60, avg acc:0.0000%, last loss: 10.68
Train completion:18.88%, time:274 m:39 s, avg loss: 11.60, avg acc:0.0000%, last loss: 11.12
Train completion:19.01%, time:276 m:17 s, avg loss: 11.59, avg acc:0.0000%, last loss: 11.24
Train completion:19.14%, time:277 m:53 s, avg loss: 11.59, avg acc:0.0000%, last loss: 11.30
Train completion:19.27%, time:279 m:29 s, avg loss: 11.59, avg acc:0.0000%, last loss: 10.70
Train completion:19.40%, time:281 m:5 s, avg loss: 11.58, avg acc:0.0000%, last loss: 11.03
Train completion:19.54%, time:282 m:49 s, avg loss: 11.58, avg acc:0.0000%, last loss: 11.05
Train completion:19.67%, time:284 m:31 s, avg loss: 11.57, avg acc:0.0000%, last loss: 10.77
Train completion:19.80%, time:286 m:12 s, avg loss: 11.57, avg acc:0.0000%, last loss: 11.04
Train completion:19.93%, time:287 m:58 s, avg loss: 11.56, avg acc:0.0000%, last loss: 11.00
Train completion:20.06%, time:289 m:39 s, avg loss: 11.56, avg acc:0.0000%, last loss: 10.85
Train completion:20.20%, time:291 m:27 s, avg loss: 11.55, avg acc:0.0000%, last loss: 11.23
Train completion:20.33%, time:293 m:9 s, avg loss: 11.55, avg acc:0.0000%, last loss: 11.27
Train completion:20.46%, time:295 m:3 s, avg loss: 11.55, avg acc:0.0000%, last loss: 11.23
Train completion:20.59%, time:296 m:59 s, avg loss: 11.54, avg acc:0.0000%, last loss: 10.69
Train completion:20.72%, time:298 m:45 s, avg loss: 11.54, avg acc:0.0000%, last loss: 11.13
Train completion:20.86%, time:300 m:28 s, avg loss: 11.54, avg acc:0.0000%, last loss: 11.38
Train completion:20.99%, time:302 m:14 s, avg loss: 11.53, avg acc:0.0000%, last loss: 10.63
Train completion:21.12%, time:304 m:3 s, avg loss: 11.53, avg acc:0.0000%, last loss: 11.33
Train completion:21.25%, time:305 m:49 s, avg loss: 11.52, avg acc:0.0000%, last loss: 10.61
Train completion:21.38%, time:307 m:45 s, avg loss: 11.52, avg acc:0.0000%, last loss: 10.56
Train completion:21.52%, time:309 m:35 s, avg loss: 11.51, avg acc:0.0000%, last loss: 10.55
Train completion:21.65%, time:311 m:23 s, avg loss: 11.51, avg acc:0.0000%, last loss: 11.06
Train completion:21.78%, time:313 m:13 s, avg loss: 11.51, avg acc:0.0000%, last loss: 10.87
Train completion:21.91%, time:315 m:7 s, avg loss: 11.50, avg acc:0.0000%, last loss: 10.86
Train completion:22.04%, time:316 m:49 s, avg loss: 11.50, avg acc:0.0000%, last loss: 10.84
Train completion:22.18%, time:318 m:38 s, avg loss: 11.49, avg acc:0.0000%, last loss: 10.28
Train completion:22.31%, time:320 m:17 s, avg loss: 11.49, avg acc:0.0592%, last loss: 11.08
Train completion:22.44%, time:321 m:58 s, avg loss: 11.49, avg acc:0.0588%, last loss: 10.93
Train completion:22.57%, time:323 m:34 s, avg loss: 11.48, avg acc:0.0585%, last loss: 10.61
Train completion:22.70%, time:325 m:12 s, avg loss: 11.48, avg acc:0.0581%, last loss: 10.87
Train completion:22.84%, time:326 m:47 s, avg loss: 11.47, avg acc:0.0578%, last loss: 10.83
Train completion:22.97%, time:328 m:28 s, avg loss: 11.47, avg acc:0.0575%, last loss: 10.72
Train completion:23.10%, time:330 m:9 s, avg loss: 11.47, avg acc:0.0571%, last loss: 10.83
Train completion:23.23%, time:331 m:45 s, avg loss: 11.46, avg acc:0.0568%, last loss: 10.71
Train completion:23.36%, time:333 m:24 s, avg loss: 11.46, avg acc:0.0565%, last loss: 11.04
Train completion:23.50%, time:335 m:8 s, avg loss: 11.46, avg acc:0.0562%, last loss: 10.95
Train completion:23.63%, time:336 m:52 s, avg loss: 11.45, avg acc:0.0559%, last loss: 10.95
Train completion:23.76%, time:338 m:34 s, avg loss: 11.45, avg acc:0.0556%, last loss: 10.72
Train completion:23.89%, time:340 m:11 s, avg loss: 11.45, avg acc:0.0552%, last loss: 11.39
Train completion:24.02%, time:341 m:59 s, avg loss: 11.44, avg acc:0.0549%, last loss: 10.58
Train completion:24.16%, time:343 m:43 s, avg loss: 11.44, avg acc:0.0546%, last loss: 10.72
Train completion:24.29%, time:345 m:25 s, avg loss: 11.44, avg acc:0.0543%, last loss: 10.78
Train completion:24.42%, time:347 m:2 s, avg loss: 11.43, avg acc:0.0541%, last loss: 10.83
Train completion:24.55%, time:348 m:43 s, avg loss: 11.43, avg acc:0.0538%, last loss: 10.43
Train completion:24.68%, time:350 m:26 s, avg loss: 11.43, avg acc:0.0535%, last loss: 10.95
Train completion:24.82%, time:352 m:6 s, avg loss: 11.42, avg acc:0.0532%, last loss: 10.80
Train completion:24.95%, time:353 m:52 s, avg loss: 11.42, avg acc:0.0529%, last loss: 10.49
Train completion:25.08%, time:355 m:51 s, avg loss: 11.42, avg acc:0.0526%, last loss: 10.88
Train completion:25.21%, time:357 m:36 s, avg loss: 11.41, avg acc:0.0524%, last loss: 10.54
Train completion:25.34%, time:359 m:21 s, avg loss: 11.41, avg acc:0.0521%, last loss: 10.76
Train completion:25.48%, time:361 m:13 s, avg loss: 11.40, avg acc:0.0518%, last loss: 10.76
Train completion:25.61%, time:363 m:5 s, avg loss: 11.40, avg acc:0.0515%, last loss: 10.63
Train completion:25.74%, time:364 m:53 s, avg loss: 11.40, avg acc:0.0513%, last loss: 10.66
Train completion:25.87%, time:366 m:36 s, avg loss: 11.39, avg acc:0.0510%, last loss: 10.84
Train completion:26.00%, time:368 m:17 s, avg loss: 11.39, avg acc:0.0508%, last loss: 10.92
Train completion:26.14%, time:369 m:54 s, avg loss: 11.39, avg acc:0.0505%, last loss: 10.54
Train completion:26.27%, time:371 m:31 s, avg loss: 11.38, avg acc:0.0503%, last loss: 10.90
Train completion:26.40%, time:373 m:9 s, avg loss: 11.38, avg acc:0.0500%, last loss: 10.49
Train completion:26.53%, time:375 m:0 s, avg loss: 11.38, avg acc:0.0498%, last loss: 10.74
Train completion:26.66%, time:376 m:58 s, avg loss: 11.37, avg acc:0.0495%, last loss: 10.61
Train completion:26.80%, time:378 m:46 s, avg loss: 11.37, avg acc:0.0493%, last loss: 10.57
Train completion:26.93%, time:380 m:46 s, avg loss: 11.37, avg acc:0.0490%, last loss: 10.84
Train completion:27.06%, time:382 m:37 s, avg loss: 11.37, avg acc:0.0488%, last loss: 10.44
Train completion:27.19%, time:384 m:17 s, avg loss: 11.36, avg acc:0.0485%, last loss: 10.41
Train completion:27.32%, time:385 m:51 s, avg loss: 11.36, avg acc:0.0483%, last loss: 10.68
Train completion:27.46%, time:387 m:26 s, avg loss: 11.36, avg acc:0.0481%, last loss: 10.64
Train completion:27.59%, time:389 m:5 s, avg loss: 11.35, avg acc:0.0478%, last loss: 10.42
Train completion:27.72%, time:390 m:51 s, avg loss: 11.35, avg acc:0.0476%, last loss: 10.65
Train completion:27.85%, time:392 m:28 s, avg loss: 11.35, avg acc:0.0533%, last loss: 10.43
Train completion:27.98%, time:394 m:5 s, avg loss: 11.34, avg acc:0.0531%, last loss: 11.15
Train completion:28.12%, time:395 m:43 s, avg loss: 11.34, avg acc:0.0528%, last loss: 11.00
Train completion:28.25%, time:397 m:21 s, avg loss: 11.34, avg acc:0.0526%, last loss: 10.67
Train completion:28.38%, time:399 m:0 s, avg loss: 11.33, avg acc:0.0523%, last loss: 10.54
Train completion:28.51%, time:400 m:38 s, avg loss: 11.33, avg acc:0.0521%, last loss: 10.47
Train completion:28.64%, time:402 m:16 s, avg loss: 11.33, avg acc:0.0518%, last loss: 10.56
Train completion:28.78%, time:403 m:55 s, avg loss: 11.33, avg acc:0.0516%, last loss: 10.72
Train completion:28.91%, time:405 m:35 s, avg loss: 11.32, avg acc:0.0514%, last loss: 10.63
Train completion:29.04%, time:407 m:15 s, avg loss: 11.32, avg acc:0.0511%, last loss: 10.93
Train completion:29.17%, time:408 m:55 s, avg loss: 11.32, avg acc:0.0509%, last loss: 10.77
Train completion:29.30%, time:410 m:36 s, avg loss: 11.31, avg acc:0.0507%, last loss: 10.72
Train completion:29.44%, time:412 m:15 s, avg loss: 11.31, avg acc:0.0504%, last loss: 10.79
Train completion:29.57%, time:413 m:56 s, avg loss: 11.31, avg acc:0.0502%, last loss: 10.93
Train completion:29.70%, time:415 m:37 s, avg loss: 11.30, avg acc:0.0500%, last loss: 10.52
Train completion:29.83%, time:417 m:16 s, avg loss: 11.30, avg acc:0.0498%, last loss: 10.71
Train completion:29.96%, time:419 m:3 s, avg loss: 11.30, avg acc:0.0496%, last loss: 10.96
Train completion:30.10%, time:420 m:48 s, avg loss: 11.30, avg acc:0.0493%, last loss: 10.77
Train completion:30.23%, time:422 m:30 s, avg loss: 11.29, avg acc:0.0491%, last loss: 10.73
Train completion:30.36%, time:424 m:13 s, avg loss: 11.29, avg acc:0.0489%, last loss: 10.31
Train completion:30.49%, time:425 m:58 s, avg loss: 11.29, avg acc:0.0920%, last loss: 10.67
Train completion:30.62%, time:427 m:38 s, avg loss: 11.28, avg acc:0.0916%, last loss: 10.94
Train completion:30.76%, time:429 m:20 s, avg loss: 11.28, avg acc:0.0912%, last loss: 10.44
Train completion:30.89%, time:431 m:2 s, avg loss: 11.28, avg acc:0.0908%, last loss: 10.60
Train completion:31.02%, time:432 m:43 s, avg loss: 11.28, avg acc:0.0904%, last loss: 10.69
Train completion:31.15%, time:434 m:27 s, avg loss: 11.27, avg acc:0.0900%, last loss: 10.73
Train completion:31.28%, time:436 m:10 s, avg loss: 11.27, avg acc:0.0897%, last loss: 10.72
Train completion:31.42%, time:437 m:53 s, avg loss: 11.27, avg acc:0.0893%, last loss: 10.74
Train completion:31.55%, time:439 m:35 s, avg loss: 11.26, avg acc:0.0889%, last loss: 10.64
Train completion:31.68%, time:441 m:19 s, avg loss: 11.26, avg acc:0.0885%, last loss: 10.39
Train completion:31.81%, time:443 m:3 s, avg loss: 11.26, avg acc:0.0882%, last loss: 10.61
Train completion:31.94%, time:444 m:43 s, avg loss: 11.26, avg acc:0.0878%, last loss: 10.51
Train completion:32.08%, time:446 m:26 s, avg loss: 11.25, avg acc:0.0874%, last loss: 10.75
Train completion:32.21%, time:448 m:7 s, avg loss: 11.25, avg acc:0.0871%, last loss: 10.41
Train completion:32.34%, time:449 m:50 s, avg loss: 11.25, avg acc:0.0867%, last loss: 10.53
Train completion:32.47%, time:451 m:31 s, avg loss: 11.24, avg acc:0.0864%, last loss: 10.53
Train completion:32.60%, time:453 m:13 s, avg loss: 11.24, avg acc:0.0860%, last loss: 10.59
Train completion:32.74%, time:454 m:57 s, avg loss: 11.24, avg acc:0.0857%, last loss: 10.79
Train completion:32.87%, time:456 m:38 s, avg loss: 11.24, avg acc:0.0853%, last loss: 10.38
Train completion:33.00%, time:458 m:22 s, avg loss: 11.23, avg acc:0.0850%, last loss: 10.35
Train completion:33.13%, time:460 m:4 s, avg loss: 11.23, avg acc:0.0847%, last loss: 10.53
Train completion:33.26%, time:461 m:45 s, avg loss: 11.23, avg acc:0.0843%, last loss: 10.20
Train completion:33.40%, time:463 m:27 s, avg loss: 11.22, avg acc:0.0840%, last loss: 10.66
Train completion:33.53%, time:465 m:7 s, avg loss: 11.22, avg acc:0.0837%, last loss: 10.19
Train completion:33.66%, time:466 m:47 s, avg loss: 11.22, avg acc:0.0833%, last loss: 10.48
Train completion:33.79%, time:468 m:28 s, avg loss: 11.22, avg acc:0.0830%, last loss: 10.90
Train completion:33.92%, time:470 m:11 s, avg loss: 11.21, avg acc:0.0827%, last loss: 10.35
Train completion:34.06%, time:471 m:51 s, avg loss: 11.21, avg acc:0.0824%, last loss: 10.35
Train completion:34.19%, time:473 m:34 s, avg loss: 11.21, avg acc:0.0820%, last loss: 10.57
Train completion:34.32%, time:475 m:16 s, avg loss: 11.21, avg acc:0.0817%, last loss: 10.74
Train completion:34.45%, time:476 m:57 s, avg loss: 11.20, avg acc:0.0814%, last loss: 10.79
Train completion:34.58%, time:478 m:38 s, avg loss: 11.20, avg acc:0.0811%, last loss: 10.37
Train completion:34.72%, time:480 m:17 s, avg loss: 11.20, avg acc:0.0808%, last loss: 10.58
Train completion:34.85%, time:481 m:56 s, avg loss: 11.20, avg acc:0.0805%, last loss: 10.34
Train completion:34.98%, time:483 m:38 s, avg loss: 11.19, avg acc:0.0802%, last loss: 10.74
Train completion:35.11%, time:485 m:19 s, avg loss: 11.19, avg acc:0.0799%, last loss: 10.35
Train completion:35.24%, time:487 m:0 s, avg loss: 11.19, avg acc:0.0796%, last loss: 10.61
Train completion:35.38%, time:488 m:41 s, avg loss: 11.18, avg acc:0.0793%, last loss: 10.52
Train completion:35.51%, time:490 m:19 s, avg loss: 11.18, avg acc:0.0790%, last loss: 10.64
Train completion:35.64%, time:491 m:58 s, avg loss: 11.18, avg acc:0.0787%, last loss: 10.55
Train completion:35.77%, time:493 m:37 s, avg loss: 11.18, avg acc:0.0784%, last loss: 10.36
Train completion:35.90%, time:495 m:18 s, avg loss: 11.17, avg acc:0.0781%, last loss: 10.38
Train completion:36.04%, time:496 m:56 s, avg loss: 11.17, avg acc:0.0778%, last loss: 10.49
Train completion:36.17%, time:498 m:33 s, avg loss: 11.17, avg acc:0.0776%, last loss: 10.42
Train completion:36.30%, time:500 m:20 s, avg loss: 11.17, avg acc:0.0773%, last loss: 10.58
